frequency_hz,power
0.0296,4.334149850135779
0.0298,5.234719688825523
0.030000000000000002,43.754701528394705
0.0302,4.50328278889213
0.0304,17.549292966418562
0.030600000000000002,4.173089756716318
0.0308,6.32090508105078
0.031,2.812293971456734
0.031200000000000002,6.246034596198056
0.031400000000000004,1.9622379636656861
0.0316,1.6548168623972779
0.0318,0.10535841962375447
0.032,8.619375045883794
0.0322,4.924704533633026
0.0324,0.7299952194242271
0.032600000000000004,0.7614864997696309
0.0328,3.414838057155854
0.033,1.8501442572538727
0.0332,9.46824750342947
0.0334,9.65066945088109
0.033600000000000005,2.2079455450242684
0.033800000000000004,10.541549557228551
0.034,0.6222996470169366
0.0342,7.6921489718630545
0.0344,8.437460487679116
0.0346,16.31178181901993
0.034800000000000005,8.17562278135617
0.035,1.6456988877792722
0.0352,6.085343545426217
0.0354,1.6598654861397077
0.0356,7.340575543996616
0.0358,8.034921631818062
0.036000000000000004,7.185782483207157
0.0362,1.1720145295261242
0.0364,9.744817540544155
0.0366,2.994767189511699
0.0368,0.5235387276304431
0.037000000000000005,2.4639881783767414
0.037200000000000004,21.801280472422754
0.0374,0.05351242424722972
0.0376,8.371174577304709
0.0378,0.9126669364640068
0.038,0.16625814391792937
0.038200000000000005,6.627898224619564
0.038400000000000004,11.622962152188796
0.0386,1.3936913567294351
0.0388,0.7148907022144916
0.039,8.72253002308561
0.0392,4.21721018499464
0.039400000000000004,7.938970460912883
0.0396,2.618424842772465
0.0398,5.449037355127898
0.04,2.611235314865585
0.0402,0.3811250984698676
0.040400000000000005,4.325344007444484
0.040600000000000004,0.08034721171200378
0.0408,0.5400916597145029
0.041,1.6529060548990666
0.0412,2.815659663838202
0.0414,8.665720994479392
0.041600000000000005,11.092254566074445
0.041800000000000004,9.111858674966635
0.042,3.0755621790003795
0.0422,0.46786961677777006
0.0424,6.709792345773555
0.0426,11.210424236223837
0.042800000000000005,2.366459504468479
0.043000000000000003,7.752780720263308
0.0432,13.62471441434011
0.0434,10.172052179114457
0.0436,12.08301014228223
0.0438,8.206053664779036
0.044000000000000004,2.599822420818423
0.0442,0.36763778154547555
0.0444,6.7740689346551575
0.0446,5.2651268560531
0.0448,2.820131083907806
0.045000000000000005,7.88456831504639
0.045200000000000004,3.4908984385178403
0.0454,1.0197570078556075
0.0456,1.96133187558847
0.0458,0.04703353513258773
0.046,0.9860730317493744
0.046200000000000005,9.985521330146288
0.046400000000000004,3.6654357534305606
0.0466,2.1437795085211167
0.0468,1.5924401654535068
0.047,17.08037176161836
0.0472,7.900196183577225
0.047400000000000005,3.0211459545640786
0.0476,5.728388959687292
0.0478,5.088416692795835
0.048,20.756679592677294
0.0482,12.589678604538356
0.048400000000000006,1.0652806050133268
0.048600000000000004,8.674949330677517
0.0488,2.489482728734302
0.049,7.248704162485061
0.0492,5.570459344158747
0.0494,3.084247158475496
0.049600000000000005,18.48834708906243
0.049800000000000004,6.146542191113591
0.05,7.723892971578287
0.0502,1.034935188324618
0.0504,4.303963805691816
0.0506,2.160419854968271
0.050800000000000005,2.8002853374505605
0.051000000000000004,20.128347483199292
0.0512,8.207561200318938
0.0514,4.7250143310433215
0.0516,0.9833672131506229
0.051800000000000006,4.7561849648935715
0.052000000000000005,2.4845871845055854
0.0522,6.574504569892425
0.0524,6.763721452430879
0.0526,1.96683915965458
0.0528,3.198638408735583
0.053000000000000005,15.311148152644485
0.053200000000000004,6.357430636498525
0.0534,18.18255275858954
0.0536,1.4511889495822032
0.0538,6.374578023350032
0.054,8.471610194981103
0.054200000000000005,0.8811641853560886
0.054400000000000004,0.2021188347459808
0.0546,1.8857153423899982
0.0548,1.950173143718454
0.055,1.587779110974993
0.055200000000000006,14.289332915428758
0.055400000000000005,0.8380239937711255
0.055600000000000004,3.712946974920461
0.0558,18.953294336476134
0.056,6.290373966701682
0.0562,1.2295253235643777
0.056400000000000006,5.278631509002603
0.056600000000000004,4.411133631692028
0.0568,13.43552351498471
0.057,6.525804801934364
0.0572,5.694051353345758
0.0574,3.4025154864098144
0.057600000000000005,5.37715352152307
0.057800000000000004,10.734142473995906
0.058,1.903032135341566
0.0582,1.4566401484234974
0.0584,16.33642204253069
0.058600000000000006,32.05112193037496
0.058800000000000005,1.823380462237446
0.059000000000000004,8.307365937393488
0.0592,0.27166473696467713
0.0594,5.061630837579622
0.0596,16.844242470436395
0.059800000000000006,0.8318402976931301
0.060000000000000005,9.326423272016786
0.060200000000000004,1.1373651488059602
0.0604,0.3460622849575848
0.0606,2.120106756023357
0.0608,2.173658243871205
0.061000000000000006,2.4841145885115585
0.061200000000000004,13.236471451542762
0.0614,2.136998472609547
0.0616,11.582979482564705
0.0618,16.958276651639586
0.062,0.9859570624933846
0.062200000000000005,20.883782852406448
0.062400000000000004,5.324738572674165
0.0626,7.775543490165507
0.06280000000000001,22.119588967119416
0.063,7.751530389005756
0.0632,1.196545880604305
0.0634,0.42002627333469145
0.0636,13.023791399870651
0.06380000000000001,9.686009142860474
0.064,1.870264257412275
0.06420000000000001,7.518542706082079
0.0644,3.9101031657998457
0.0646,7.279455892268456
0.0648,5.643001715411724
0.065,0.608094281750612
0.06520000000000001,3.5867492923013233
0.0654,0.7842895030356714
0.0656,11.456640498357089
0.0658,1.1770796049796786
0.066,9.921326578041999
0.06620000000000001,2.499892750351136
0.0664,9.062958290378255
0.0666,3.981198388893064
0.0668,14.475186731394608
0.067,3.335516862052399
0.06720000000000001,1.8355372616554253
0.0674,11.563563451267413
0.06760000000000001,6.7680073815637805
0.0678,24.656197816321463
0.068,2.6021695789996455
0.0682,0.44761187490424925
0.0684,13.711487693291394
0.06860000000000001,3.5301785788849194
0.0688,36.589563582363915
0.069,5.6085791873070825
0.0692,4.873216448271573
0.0694,1.727847610824042
0.06960000000000001,26.091223420044436
0.0698,33.60831187946751
0.07,1.887558828120691
0.0702,14.852812841991335
0.0704,21.575812728269412
0.07060000000000001,15.56321191212511
0.0708,1.616753240498289
0.07100000000000001,7.8175700523360065
0.0712,1.5647484080822895
0.0714,0.6025442328017085
0.0716,10.175840579779521
0.0718,0.133935393402312
0.07200000000000001,1.2041916972846314
0.0722,15.75531182992838
0.0724,1.9459148297938729
0.0726,19.67658431311399
0.0728,8.918912183699192
0.07300000000000001,1.0200377351676961
0.0732,1.5620549360071876
0.0734,0.5575049716719599
0.0736,11.686879574160093
0.0738,12.563473319203071
0.07400000000000001,10.584114285986582
0.0742,8.60049630708
0.07440000000000001,19.009650457792475
0.0746,9.586776320215229
0.0748,15.310814674865984
0.075,11.842653510570125
0.0752,16.854436596528345
0.07540000000000001,10.311018343508911
0.0756,9.351989292454295
0.0758,12.206236148161548
0.076,11.143435888301354
0.0762,10.484035111999097
0.07640000000000001,3.0517426342804814
0.0766,1.5270557871450727
0.07680000000000001,2.997311950043737
0.077,4.368743466426311
0.0772,16.15381058713345
0.07740000000000001,19.392029128175604
0.0776,4.844779785361204
0.07780000000000001,7.421625534866778
0.078,2.116662498381668
0.0782,0.2806133576118404
0.0784,7.511815091752447
0.0786,3.4866576567527825
0.07880000000000001,8.270750718996876
0.079,0.7990000077159384
0.0792,2.731640702773863
0.0794,5.081274982467856
0.0796,9.489027425028166
0.07980000000000001,6.1667278818603615
0.08,3.1458783022894536
0.08020000000000001,3.178404898908636
0.0804,2.1068022691329804
0.0806,2.3164241101275453
0.08080000000000001,13.49892446313507
0.081,4.463989387550275
0.08120000000000001,0.41863812518961513
0.0814,0.9757173379708258
0.0816,5.545878904025012
0.0818,9.047837765114508
0.082,4.125112815275037
0.08220000000000001,21.743359697233423
0.0824,8.197645704257022
0.0826,14.185723150405398
0.0828,1.7675445956803029
0.083,1.731893068700004
0.08320000000000001,1.4636674814318198
0.0834,9.391287537864986
0.08360000000000001,5.782938347533486
0.0838,3.21879074605367
0.084,20.610291275918165
0.08420000000000001,28.54990568921357
0.0844,1.5336429587938085
0.08460000000000001,12.43774091693546
0.0848,3.6682812481675966
0.085,17.032423407258822
0.0852,2.0231604318823866
0.0854,7.825788789467781
0.08560000000000001,0.6774985701343549
0.0858,9.99913061057699
0.08600000000000001,25.874068088315315
0.0862,0.04376704289448445
0.0864,3.5133192993308016
0.08660000000000001,13.452566065247543
0.0868,1.7226719423840517
0.08700000000000001,0.41785080172217676
0.0872,8.023422104617104
0.0874,2.8310989123025343
0.0876,3.9260429688509024
0.0878,46.42098072213078
0.08800000000000001,22.97774032922154
0.0882,13.501214712348236
0.0884,6.252935824541189
0.0886,1.112506510249072
0.0888,3.026792475695521
0.08900000000000001,4.652158085588262
0.0892,31.203854437155677
0.08940000000000001,2.4978049635881243
0.0896,6.810060919935556
0.0898,11.269433637200093
0.09000000000000001,2.245651657633294
0.0902,6.475347059760037
0.09040000000000001,26.4698632885043
0.0906,15.945381830427735
0.0908,8.40539162159319
0.091,3.9464524851840332
0.0912,9.495547307179244
0.09140000000000001,2.99351153398779
0.0916,3.478867638886422
0.0918,0.7600230671645357
0.092,9.270678520902784
0.0922,12.030229954853981
0.09240000000000001,18.712848001534336
0.0926,8.05497272038219
0.09280000000000001,11.252748503420891
0.093,1.103507859004
0.0932,4.4979451474045495
0.09340000000000001,21.240727877847927
0.0936,9.1863393277233
0.09380000000000001,0.1048050004792356
0.094,7.632805739634951
0.0942,16.37875593603813
0.0944,11.04342930874295
0.0946,11.911609967283676
0.09480000000000001,0.8723099804282242
0.095,4.521123096588296
0.0952,10.755088137300493
0.0954,9.957499904785239
0.0956,3.8337199372912023
0.09580000000000001,3.4451438427595074
0.096,6.126149889486303
0.09620000000000001,9.428689469566082
0.0964,13.100800638850702
0.0966,3.2373302637462276
0.09680000000000001,3.799869122925221
0.097,3.298465461405243
0.09720000000000001,6.781076854732127
0.0974,2.719031762470503
0.0976,3.04685748311268
0.0978,6.96624269841749
0.098,7.320622474363129
0.09820000000000001,0.40988285824801385
0.0984,13.225192907759816
0.09860000000000001,0.16584487934744943
0.0988,2.9846964307042527
0.099,2.3151603746080234
0.09920000000000001,8.614465723379057
0.0994,13.739812813987188
0.09960000000000001,5.3631232778796125
0.0998,4.703177208299983
0.1,7.654888142731775
0.10020000000000001,15.107809681087497
0.1004,4.525626340642044
0.10060000000000001,4.3937420202010165
0.1008,3.3078008413173374
0.101,5.178548807537798
0.1012,12.134837257226815
0.1014,4.3056394794869535
0.10160000000000001,1.1448780066406268
0.1018,11.175911802873339
0.10200000000000001,1.6746692167937345
0.1022,2.307072949464902
0.1024,8.269207363516129
0.10260000000000001,0.5419842210229061
0.1028,2.1703763286254576
0.10300000000000001,3.4989666365180034
0.1032,4.8111650187803985
0.1034,1.526687159379397
0.10360000000000001,2.5378404803094736
0.1038,0.5903973182253733
0.10400000000000001,0.5667976653223928
0.1042,0.9850082755905337
0.1044,8.152936545006469
0.1046,15.823668793450528
0.1048,6.488611301055364
0.10500000000000001,4.486197322887021
0.1052,6.4654747803599415
0.10540000000000001,15.71745895857227
0.1056,14.774688830250653
0.1058,0.5879149304882858
0.10600000000000001,4.013800177550449
0.1062,3.964413747295858
0.10640000000000001,15.722001134216466
0.1066,0.15863806778719397
0.1068,7.730517855317283
0.10700000000000001,12.372675724295247
0.1072,7.890379105193214
0.10740000000000001,4.442672203214413
0.1076,11.078285233130355
0.1078,2.59786642368357
0.108,5.035707799950492
0.1082,8.751133056252094
0.10840000000000001,15.350339775905077
0.1086,1.488039082243562
0.10880000000000001,3.535450398364564
0.109,0.13426634144486305
0.1092,0.6248396090997692
0.10940000000000001,5.46182003306654
0.1096,10.619181038090472
0.10980000000000001,2.1279886062039406
0.11,7.766361398006839
0.1102,4.071727055971893
0.11040000000000001,2.591857106690711
0.1106,0.3142607795083329
0.11080000000000001,0.37419168351960835
0.111,1.3693805201445164
0.11120000000000001,6.775199457990334
0.1114,4.919962658146483
0.1116,3.1167888616896873
0.11180000000000001,0.7916693998509589
0.112,6.866254940618757
0.11220000000000001,10.487342084739247
0.1124,1.880308016590929
0.1126,0.04177996783851655
0.11280000000000001,4.397511001714231
0.113,6.340528808685651
0.11320000000000001,0.617747190479517
0.1134,0.8500794368428366
0.1136,1.3126384335891996
0.11380000000000001,0.31235025912043357
0.114,3.3016486855383964
0.11420000000000001,4.278772325690541
0.1144,3.1161609254937668
0.11460000000000001,6.03413494525373
0.1148,0.26628261099638123
0.115,2.413207885225405
0.11520000000000001,3.802580650980859
0.1154,1.1402592444075592
0.11560000000000001,7.384373783724956
0.1158,7.559407383579343
0.116,2.7007192121306582
0.11620000000000001,17.46167318865825
0.1164,2.851977928678314
0.11660000000000001,5.579465249534752
0.1168,3.395000348533969
0.117,1.3297602550847014
0.11720000000000001,1.646712924064869
0.1174,1.0482937947835427
0.11760000000000001,8.410168380935161
0.1178,2.069347691088792
0.11800000000000001,6.761146786497165
0.1182,2.5304525724464035
0.1184,3.759946264491206
0.11860000000000001,0.6601125111916416
0.1188,8.876902353232008
0.11900000000000001,4.035045916874438
0.1192,3.1254996153053094
0.1194,12.533133593079112
0.11960000000000001,0.14244671651492666
0.1198,12.595857247393495
0.12000000000000001,13.492117760471345
0.1202,4.26135300664701
0.12040000000000001,5.637756164028518
0.1206,9.737542126720484
0.1208,0.9933845212866614
0.12100000000000001,11.29582926495473
0.1212,16.56385915284713
0.12140000000000001,1.5725788742164626
0.1216,1.4993467826186333
0.1218,4.613516713795411
0.12200000000000001,3.6491669736046592
0.1222,1.4137629920697978
0.12240000000000001,11.32260131394738
0.1226,6.06463158023883
0.1228,1.6151292808368394
0.12300000000000001,0.6653845276847399
0.1232,3.5098550738871155
0.12340000000000001,3.07839773500505
0.1236,5.7864880143249895
0.12380000000000001,0.729298969451891
0.124,1.1718012954597692
0.1242,8.81099379926285
0.12440000000000001,3.7226995066722766
0.1246,7.007101980406104
0.12480000000000001,3.636628459069508
0.125,2.6799104336844737
0.1252,3.7432746089040307
0.1254,1.6257123333434231
0.12560000000000002,1.1727800979604563
0.1258,6.423411038627577
0.126,2.380669227268862
0.1262,1.9274984711750305
0.1264,0.32131233686157573
0.12660000000000002,7.162349629148473
0.1268,7.177745176588553
0.127,6.776607724168658
0.1272,0.050385357681544014
0.1274,0.9495276064548203
0.12760000000000002,3.73563029722465
0.1278,0.19379275291681758
0.128,1.9083286548535114
0.1282,5.583657075725597
0.12840000000000001,3.768451929615223
0.12860000000000002,0.671402984729231
0.1288,2.3414830191092335
0.129,1.7678568528894316
0.1292,9.644024280323885
0.12940000000000002,10.087767529897798
0.1296,24.587770650017198
0.1298,11.053738298649028
0.13,0.5536502910462072
0.1302,2.310634626184187
0.13040000000000002,27.41571737440264
0.1306,7.126806693204069
0.1308,0.9302138128184444
0.131,13.899345274180197
0.1312,0.8371242268777305
0.13140000000000002,0.18780800043812795
0.1316,0.9767811055235832
0.1318,12.065907069737353
0.132,1.5938234941403768
0.1322,1.7055488198810522
0.13240000000000002,0.3485263520581419
0.1326,2.0244137907234885
0.1328,5.48703056498261
0.133,1.8772314667970678
0.1332,5.179513380560385
0.13340000000000002,5.6286110594469
0.1336,7.791854268393419
0.1338,9.327250309194884
0.134,3.9084117104781946
0.1342,3.8255612336474036
0.13440000000000002,2.764156210702392
0.1346,3.5649814977087657
0.1348,2.3025508968491923
0.135,6.1791524899703125
0.13520000000000001,0.2149054629314691
0.13540000000000002,3.2840208524699483
0.1356,2.465397627737992
0.1358,1.0018016363970967
0.136,6.482370573413946
0.13620000000000002,3.6278915540586807
0.1364,1.7312109907054418
0.1366,2.983618805703924
0.1368,0.8145990244407388
0.137,0.3217767011046421
0.13720000000000002,0.04435259878087492
0.1374,2.4267593103250893
0.1376,9.006596560670022
0.1378,2.402744619391657
0.138,2.8055772969155512
0.13820000000000002,1.867785669908632
0.1384,0.6288036828981756
0.1386,6.823298345283604
0.1388,6.465287555963693
0.139,1.8753733965885735
0.13920000000000002,6.745436159537491
0.1394,2.3951204489680222
0.1396,0.8767841015849445
0.1398,5.260744619827889
0.14,1.0768347930863695
0.14020000000000002,5.856764927736965
0.1404,3.1236353014685196
0.1406,3.1588849025219776
0.1408,0.14396805638214305
0.14100000000000001,0.9216929123691145
0.14120000000000002,2.6669531874293253
0.1414,11.891918228167146
0.1416,0.0473840326838588
0.1418,1.985248249413984
0.14200000000000002,2.3853423225098402
0.1422,10.618981807689183
0.1424,0.6132541745848253
0.1426,5.036277803983955
0.1428,2.6252572297431502
0.14300000000000002,7.304424412885579
0.1432,2.684867179209097
0.1434,3.2939071260878334
0.1436,17.97965498808097
0.1438,2.31475875062272
0.14400000000000002,1.6018311602119324
0.1442,22.8365624202461
0.1444,22.68974939163377
0.1446,1.5129197671337722
0.1448,7.038487570025832
0.14500000000000002,0.07605543658940567
0.1452,5.138680633548261
0.1454,2.875855039993163
0.1456,0.11431885807955998
0.1458,2.6709308859323424
0.14600000000000002,2.0060682030417385
0.1462,2.3995227728644823
0.1464,0.6408138475952238
0.1466,7.821816224273239
0.1468,2.465801408976867
0.14700000000000002,2.851960929162168
0.1472,3.8688683081346484
0.1474,1.6434016569332184
0.1476,2.416763337070479
0.14780000000000001,0.15364251405084284
0.14800000000000002,6.049260936909854
0.1482,1.21462456766052
0.1484,2.018836926287403
0.1486,1.663769120333101
0.14880000000000002,1.9566921607044954
0.149,1.0236409756505453
0.1492,1.7359834356715036
0.1494,1.2912188158701912
0.1496,0.932010822318582
0.14980000000000002,2.7463432708239752
0.15,0.3737690173948844
0.1502,1.8029293000423972
0.1504,1.5776714422500906
0.1506,0.8748882903116065
0.15080000000000002,4.278189244280294
0.151,9.553550549476377
0.1512,3.3478560911304043
0.1514,2.122950976473801
0.1516,2.1155425168915585
0.15180000000000002,1.1417683136739272
0.152,1.2946781860430505
0.1522,6.398496008884777
0.1524,12.695021585870776
0.1526,0.4531142578927066
0.15280000000000002,8.681605886075902
0.153,2.360946995867214
0.1532,4.4935236466413535
0.1534,1.0696448904008253
0.15360000000000001,2.971297235326899
0.15380000000000002,1.0935760327961206
0.154,1.1615118848064843
0.1542,0.9929871399492392
0.1544,11.5291575286469
0.15460000000000002,6.584309014010272
0.15480000000000002,3.829905651054597
0.155,4.066680732200701
0.1552,4.5346093459526715
0.1554,0.8212215567244486
0.15560000000000002,4.407042058572294
0.1558,2.6502827486528937
0.156,1.9291139221155096
0.1562,4.6795027795960324
0.1564,2.8704796892799576
0.15660000000000002,5.165689337207513
0.1568,2.1391998803405907
0.157,5.854094844417434
0.1572,9.293596913769946
0.1574,0.2318618674554702
0.15760000000000002,2.4518674649667482
0.1578,2.1457703143905493
0.158,1.5661248555964808
0.1582,0.7968672984354294
0.1584,1.7247312918422166
0.15860000000000002,4.378269022799263
0.1588,7.701853910149993
0.159,0.8399579982114319
0.1592,1.7828409012850637
0.15940000000000001,2.605126820869521
0.15960000000000002,4.4279702101464435
0.1598,0.16439844927563482
0.16,5.019515613721594
0.1602,0.7794879528697066
0.16040000000000001,0.2276280677104627
0.16060000000000002,5.042603444758116
0.1608,0.08188689937692617
0.161,6.868889119748504
0.1612,10.909676607309587
0.16140000000000002,11.679935142380346
0.16160000000000002,3.969527921867031
0.1618,9.47463638708354
0.162,5.140154125007672
0.1622,2.300330566048793
0.16240000000000002,0.4636645568816231
0.1626,4.99645176251068
0.1628,3.256781095306777
0.163,1.0643890733394872
0.1632,5.260079972728408
0.16340000000000002,3.3094452289758824
0.1636,0.29505845848253304
0.1638,0.8748352755687593
0.164,2.6427726768028696
0.1642,1.231316637954319
0.16440000000000002,3.215253554154387
0.1646,8.63945975723414
0.1648,4.193669293189093
0.165,0.07268802152182738
0.1652,1.7390933851807295
0.16540000000000002,0.13956191800878168
0.1656,4.959955206613357
0.1658,0.33095388952773497
0.166,3.6566515210050077
0.16620000000000001,0.5891890213431804
0.16640000000000002,8.21455173975263
0.1666,0.2664771869775559
0.1668,0.878134405458675
0.167,1.4207656569119897
0.16720000000000002,0.36815845219029286
0.16740000000000002,0.4566502139384613
0.1676,2.840442655557093
0.1678,2.0825807728266574
0.168,5.007670544822108
0.16820000000000002,7.378440728090165
0.16840000000000002,0.6862138487541041
0.1686,1.6303103442806357
0.1688,0.12959709936635053
0.169,4.806812790696756
0.16920000000000002,2.023809131772247
0.1694,2.801037767731896
0.1696,2.8564901225669668
0.1698,0.8778384885547097
0.17,2.397265862436846
0.17020000000000002,5.1545456507711815
0.1704,0.7167576977541554
0.1706,1.6848826841649127
0.1708,0.37880185116206827
0.171,2.4542935614582695
0.17120000000000002,5.180270294548016
0.1714,3.989356826657935
0.1716,2.9585328838793723
0.1718,0.17587050457791834
0.17200000000000001,0.5875594524933155
0.17220000000000002,1.013538866934063
0.1724,5.6716877555649186
0.1726,0.06077038746144862
0.1728,1.0979992372123883
0.17300000000000001,0.0052714100201518045
0.17320000000000002,2.40882018223728
0.1734,0.17624362570061655
0.1736,13.801568456335948
0.1738,0.6829434321493327
0.17400000000000002,3.7574042288578675
0.17420000000000002,0.8889289500303074
0.1744,1.1636293470584154
0.1746,1.8490451587188026
0.1748,0.08733609791145178
0.17500000000000002,12.923748647072127
0.1752,2.0497280582809725
0.1754,0.34250449011522055
0.1756,0.49938068516161094
0.1758,4.318199137990201
0.17600000000000002,3.755090745043438
0.1762,0.6659371760995525
0.1764,3.0427269023013506
0.1766,0.038270235271623494
0.1768,3.4197058520240797
0.17700000000000002,5.278396740459689
0.1772,1.5420110418680284
0.1774,5.228591059794234
0.1776,1.7868758637711675
0.1778,0.06436746729576408
0.17800000000000002,6.481776735842523
0.1782,0.10271813839369139
0.1784,6.033894160270809
0.1786,2.3824581269856098
0.17880000000000001,5.142783052952557
0.17900000000000002,5.717927960238428
0.1792,0.04675754300834968
0.1794,6.818422669038882
0.1796,6.218955128751297
0.17980000000000002,2.553338500924632
0.18000000000000002,3.0870184181701297
0.1802,0.9885020318686151
0.1804,1.4030172769817082
0.1806,8.49969668670248
0.18080000000000002,7.401398772602649
0.18100000000000002,3.51887177424475
0.1812,0.21830794489374195
0.1814,1.2441190050102815
0.1816,4.584419690914469
0.18180000000000002,0.7816504851363635
0.182,2.532440054532613
0.1822,1.5811615137820376
0.1824,2.717733301481606
0.1826,3.8293908836707335
0.18280000000000002,1.497229026438594
0.183,0.4487082234390146
0.1832,1.8078753028191077
0.1834,0.12469446506519466
0.1836,9.654910152696436
0.18380000000000002,2.4608466645905764
0.184,4.411024431899189
0.1842,0.8597156042486109
0.1844,2.7857217999182855
0.18460000000000001,1.4626913455569446
0.18480000000000002,0.33401629441883196
0.185,0.49188454362660033
0.1852,2.574203969406487
0.1854,1.9987406947825683
0.18560000000000001,0.05011217943607396
0.18580000000000002,0.03233847821105932
0.186,3.4098132649083053
0.1862,4.7526701354967305
0.1864,2.384875203135974
0.18660000000000002,1.1448762983715144
0.18680000000000002,0.2574341664753338
0.187,5.297259852948423
0.1872,8.439431465855549
0.1874,1.0680937990566353
0.18760000000000002,0.8320164595621927
0.18780000000000002,0.682492327648979
0.188,4.832700139548478
0.1882,9.09601137954398
0.1884,3.0129108555673945
0.18860000000000002,0.26231532278415126
0.1888,0.029701603380010225
0.189,18.722552085703665
0.1892,4.930807974239782
0.1894,0.2755328479881866
0.18960000000000002,4.5433529453334
0.1898,8.253102952863944
0.19,2.5806319706300545
0.1902,2.487862322546475
0.1904,3.8887520412530336
0.19060000000000002,0.9542621224849596
0.1908,0.5702834018090512
0.191,0.4972819726619195
0.1912,1.6833628057862708
0.19140000000000001,1.343992527392043
0.19160000000000002,2.847284227284021
0.1918,0.057889789704152796
